"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Sep 07 15:34:55 GMT 2021","Tue Sep 07 15:34:56 GMT 2021","1771","","Editing","","should hide other controls when editing","","TodoMVC - React Editing should hide other controls when editing",""
"passed","Tue Sep 07 15:34:50 GMT 2021","Tue Sep 07 15:34:51 GMT 2021","1498","","Item","","should allow me to mark items as complete","","TodoMVC - React Item should allow me to mark items as complete",""
"passed","Tue Sep 07 15:35:11 GMT 2021","Tue Sep 07 15:35:12 GMT 2021","1559","","Routing","","should allow me to display all items","","TodoMVC - React Routing should allow me to display all items",""
"passed","Tue Sep 07 15:34:55 GMT 2021","Tue Sep 07 15:34:57 GMT 2021","2098","","Editing","","should save edits on blur","","TodoMVC - React Editing should save edits on blur",""
"passed","Tue Sep 07 15:35:40 GMT 2021","Tue Sep 07 15:35:40 GMT 2021","732","","todo creation field","","should have the placeholder text ""What needs to be done?""","","todo creation field should have the placeholder text ""What needs to be done?""",""
"passed","Tue Sep 07 15:34:37 GMT 2021","Tue Sep 07 15:34:38 GMT 2021","1583","","New Todo","","should append new items to the bottom of the list","","TodoMVC - React New Todo should append new items to the bottom of the list",""
"passed","Tue Sep 07 15:34:24 GMT 2021","Tue Sep 07 15:34:25 GMT 2021","1120","","Adding a todo item","","displays the item as as a todo","","Adding a todo item displays the item as as a todo",""
"passed","Tue Sep 07 15:34:50 GMT 2021","Tue Sep 07 15:34:51 GMT 2021","1289","","Item","","should allow me to un-mark items as complete","","TodoMVC - React Item should allow me to un-mark items as complete",""
"passed","Tue Sep 07 15:34:44 GMT 2021","Tue Sep 07 15:34:45 GMT 2021","1629","","Mark all as completed","","should allow me to clear the complete state of all items","","TodoMVC - React Mark all as completed should allow me to clear the complete state of all items",""
"passed","Tue Sep 07 15:35:09 GMT 2021","Tue Sep 07 15:35:10 GMT 2021","1324","","Persistence","","should persist its data","","TodoMVC - React Persistence should persist its data",""
