"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Sep 08 11:07:10 GMT 2021","Wed Sep 08 11:07:11 GMT 2021","1955","","Editing","","should trim entered text","","TodoMVC - React Editing should trim entered text",""
"passed","Wed Sep 08 11:06:42 GMT 2021","Wed Sep 08 11:06:43 GMT 2021","1056","","Adding a todo item","","displays the item as as a todo","","Adding a todo item displays the item as as a todo",""
"passed","Wed Sep 08 11:07:25 GMT 2021","Wed Sep 08 11:07:26 GMT 2021","1664","","Routing","","should allow me to display all items","","TodoMVC - React Routing should allow me to display all items",""
"passed","Wed Sep 08 11:07:48 GMT 2021","Wed Sep 08 11:07:48 GMT 2021","664","","todo creation field","","should have the placeholder text ""What needs to be done?""","","todo creation field should have the placeholder text ""What needs to be done?""",""
"passed","Wed Sep 08 11:07:25 GMT 2021","Wed Sep 08 11:07:26 GMT 2021","1656","","Routing","","should respect the back button","","TodoMVC - React Routing should respect the back button",""
"passed","Wed Sep 08 11:07:00 GMT 2021","Wed Sep 08 11:07:01 GMT 2021","1759","","Mark all as completed","","complete all checkbox should update state when items are completed / cleared","","TodoMVC - React Mark all as completed complete all checkbox should update state when items are completed / cleared",""
"passed","Wed Sep 08 11:07:05 GMT 2021","Wed Sep 08 11:07:06 GMT 2021","1276","","Item","","should allow me to un-mark items as complete","","TodoMVC - React Item should allow me to un-mark items as complete",""
"passed","Wed Sep 08 11:07:24 GMT 2021","Wed Sep 08 11:07:25 GMT 2021","1377","","Persistence","","should persist its data","","TodoMVC - React Persistence should persist its data",""
"passed","Wed Sep 08 11:07:25 GMT 2021","Wed Sep 08 11:07:26 GMT 2021","1445","","Routing","","should allow me to display active items","","TodoMVC - React Routing should allow me to display active items",""
"passed","Wed Sep 08 11:07:54 GMT 2021","Wed Sep 08 11:07:54 GMT 2021","586","","When page is initially opened","","should contain the todos creation field","","todo page When page is initially opened should contain the todos creation field",""
"passed","Wed Sep 08 11:07:19 GMT 2021","Wed Sep 08 11:07:19 GMT 2021","855","","Counter","","should display the current number of todo items","","TodoMVC - React Counter should display the current number of todo items",""
"passed","Wed Sep 08 11:06:54 GMT 2021","Wed Sep 08 11:06:55 GMT 2021","1382","","New Todo","","should allow me to add todo items","","TodoMVC - React New Todo should allow me to add todo items",""
"passed","Wed Sep 08 11:07:33 GMT 2021","Wed Sep 08 11:07:33 GMT 2021","472","","Contrast","","has good contrast when empty","","TodoMVC - React Contrast has good contrast when empty",""
"passed","Wed Sep 08 11:07:54 GMT 2021","Wed Sep 08 11:07:54 GMT 2021","494","","When page is initially opened","","should have the heading ""todos""","","todo page When page is initially opened should have the heading ""todos""",""
"passed","Wed Sep 08 11:06:54 GMT 2021","Wed Sep 08 11:06:55 GMT 2021","1351","","New Todo","","adds items","","TodoMVC - React New Todo adds items",""
