"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Sep 06 09:24:57 GMT 2021","Mon Sep 06 09:24:58 GMT 2021","1842","","Editing","","should trim entered text","","TodoMVC - React Editing should trim entered text",""
"passed","Mon Sep 06 09:24:40 GMT 2021","Mon Sep 06 09:24:40 GMT 2021","819","","New Todo","","should show #main and #footer when items added","","TodoMVC - React New Todo should show #main and #footer when items added",""
"passed","Mon Sep 06 09:25:06 GMT 2021","Mon Sep 06 09:25:07 GMT 2021","1415","","Clear completed button","","should remove completed items when clicked","","TodoMVC - React Clear completed button should remove completed items when clicked",""
"passed","Mon Sep 06 09:24:40 GMT 2021","Mon Sep 06 09:24:40 GMT 2021","930","","New Todo","","should clear text input field when an item is added","","TodoMVC - React New Todo should clear text input field when an item is added",""
"passed","Mon Sep 06 09:24:57 GMT 2021","Mon Sep 06 09:24:58 GMT 2021","1447","","Editing","","should remove the item if an empty text string was entered","","TodoMVC - React Editing should remove the item if an empty text string was entered",""
"passed","Mon Sep 06 09:25:19 GMT 2021","Mon Sep 06 09:25:19 GMT 2021","432","","Contrast","","has good contrast when empty","","TodoMVC - React Contrast has good contrast when empty",""
"passed","Mon Sep 06 09:25:06 GMT 2021","Mon Sep 06 09:25:07 GMT 2021","1376","","Clear completed button","","should be hidden when there are no items that are completed","","TodoMVC - React Clear completed button should be hidden when there are no items that are completed",""
"passed","Mon Sep 06 09:25:06 GMT 2021","Mon Sep 06 09:25:07 GMT 2021","1288","","Clear completed button","","should display the correct text","","TodoMVC - React Clear completed button should display the correct text",""
"passed","Mon Sep 06 09:24:29 GMT 2021","Mon Sep 06 09:24:29 GMT 2021","983","","Adding a todo item","","displays the item as as a todo","","Adding a todo item displays the item as as a todo",""
"passed","Mon Sep 06 09:24:52 GMT 2021","Mon Sep 06 09:24:53 GMT 2021","1286","","Item","","should allow me to un-mark items as complete","","TodoMVC - React Item should allow me to un-mark items as complete",""
"passed","Mon Sep 06 09:24:40 GMT 2021","Mon Sep 06 09:24:40 GMT 2021","831","","New Todo","","should trim text input","","TodoMVC - React New Todo should trim text input",""
"passed","Mon Sep 06 09:25:11 GMT 2021","Mon Sep 06 09:25:12 GMT 2021","1466","","Routing","","should allow me to display active items","","TodoMVC - React Routing should allow me to display active items",""
"passed","Mon Sep 06 09:25:11 GMT 2021","Mon Sep 06 09:25:12 GMT 2021","1551","","Routing","","should allow me to display all items","","TodoMVC - React Routing should allow me to display all items",""
"passed","Mon Sep 06 09:24:39 GMT 2021","Mon Sep 06 09:24:39 GMT 2021","476","","When page is initially opened","","should focus on the todo input field","","TodoMVC - React When page is initially opened should focus on the todo input field",""
"passed","Mon Sep 06 09:25:45 GMT 2021","Mon Sep 06 09:25:45 GMT 2021","328","","When page is initially opened","","should contain the todos creation field","","todo page When page is initially opened should contain the todos creation field",""
"passed","Mon Sep 06 09:25:39 GMT 2021","Mon Sep 06 09:25:39 GMT 2021","723","","todo creation field","","should have the placeholder text ""What needs to be done?""","","todo creation field should have the placeholder text ""What needs to be done?""",""
"passed","Mon Sep 06 09:24:38 GMT 2021","Mon Sep 06 09:24:39 GMT 2021","1282","","TodoMVC - React","","adds 2 todos","","TodoMVC - React adds 2 todos",""
"passed","Mon Sep 06 09:24:40 GMT 2021","Mon Sep 06 09:24:41 GMT 2021","1471","","New Todo","","should append new items to the bottom of the list","","TodoMVC - React New Todo should append new items to the bottom of the list",""
"passed","Mon Sep 06 09:24:57 GMT 2021","Mon Sep 06 09:24:58 GMT 2021","1699","","Editing","","should save edits on blur","","TodoMVC - React Editing should save edits on blur",""
"passed","Mon Sep 06 09:25:45 GMT 2021","Mon Sep 06 09:25:45 GMT 2021","332","","When page is initially opened","","should have the heading ""todos""","","todo page When page is initially opened should have the heading ""todos""",""
"passed","Mon Sep 06 09:25:05 GMT 2021","Mon Sep 06 09:25:05 GMT 2021","900","","Counter","","should display the current number of todo items","","TodoMVC - React Counter should display the current number of todo items",""
"passed","Mon Sep 06 09:24:40 GMT 2021","Mon Sep 06 09:24:40 GMT 2021","361","","No Todos","","should hide #main and #footer","","TodoMVC - React No Todos should hide #main and #footer",""
"passed","Mon Sep 06 09:24:47 GMT 2021","Mon Sep 06 09:24:48 GMT 2021","1734","","Mark all as completed","","should allow me to clear the complete state of all items","","TodoMVC - React Mark all as completed should allow me to clear the complete state of all items",""
"passed","Mon Sep 06 09:25:11 GMT 2021","Mon Sep 06 09:25:12 GMT 2021","1381","","Routing","","should allow me to display completed items","","TodoMVC - React Routing should allow me to display completed items",""
"passed","Mon Sep 06 09:25:45 GMT 2021","Mon Sep 06 09:25:45 GMT 2021","492","","When page is initially opened","","the cursor should have focus on the todo input field","","todo page When page is initially opened the cursor should have focus on the todo input field",""
