"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Sep 07 15:08:20 GMT 2021","Tue Sep 07 15:08:21 GMT 2021","1645","","Editing","","should save edits on blur","","TodoMVC - React Editing should save edits on blur",""
"passed","Tue Sep 07 15:08:33 GMT 2021","Tue Sep 07 15:08:34 GMT 2021","1615","","Routing","","should respect the back button","","TodoMVC - React Routing should respect the back button",""
"passed","Tue Sep 07 15:08:07 GMT 2021","Tue Sep 07 15:08:08 GMT 2021","1160","","New Todo","","should append new items to the bottom of the list","","TodoMVC - React New Todo should append new items to the bottom of the list",""
"passed","Tue Sep 07 15:08:55 GMT 2021","Tue Sep 07 15:08:55 GMT 2021","378","","When page is initially opened","","should contain the todos creation field","","todo page When page is initially opened should contain the todos creation field",""
"passed","Tue Sep 07 15:08:33 GMT 2021","Tue Sep 07 15:08:34 GMT 2021","1279","","Routing","","should allow me to display active items","","TodoMVC - React Routing should allow me to display active items",""
"passed","Tue Sep 07 15:08:55 GMT 2021","Tue Sep 07 15:08:55 GMT 2021","400","","When page is initially opened","","the cursor should have focus on the todo input field","","todo page When page is initially opened the cursor should have focus on the todo input field",""
"passed","Tue Sep 07 15:08:51 GMT 2021","Tue Sep 07 15:08:51 GMT 2021","400","","todo creation field","","should have the placeholder text ""What needs to be done?""","","todo creation field should have the placeholder text ""What needs to be done?""",""
"passed","Tue Sep 07 15:08:28 GMT 2021","Tue Sep 07 15:08:29 GMT 2021","1250","","Clear completed button","","should display the correct text","","TodoMVC - React Clear completed button should display the correct text",""
"passed","Tue Sep 07 15:08:12 GMT 2021","Tue Sep 07 15:08:13 GMT 2021","1357","","Mark all as completed","","complete all checkbox should update state when items are completed / cleared","","TodoMVC - React Mark all as completed complete all checkbox should update state when items are completed / cleared",""
"passed","Tue Sep 07 15:08:28 GMT 2021","Tue Sep 07 15:08:29 GMT 2021","1299","","Clear completed button","","should remove completed items when clicked","","TodoMVC - React Clear completed button should remove completed items when clicked",""
"passed","Tue Sep 07 15:08:07 GMT 2021","Tue Sep 07 15:08:08 GMT 2021","1024","","New Todo","","should allow me to add todo items","","TodoMVC - React New Todo should allow me to add todo items",""
"passed","Tue Sep 07 15:08:06 GMT 2021","Tue Sep 07 15:08:06 GMT 2021","892","","TodoMVC - React","","adds 2 todos","","TodoMVC - React adds 2 todos",""
"passed","Tue Sep 07 15:08:28 GMT 2021","Tue Sep 07 15:08:29 GMT 2021","1264","","Clear completed button","","should be hidden when there are no items that are completed","","TodoMVC - React Clear completed button should be hidden when there are no items that are completed",""
"passed","Tue Sep 07 15:08:07 GMT 2021","Tue Sep 07 15:08:07 GMT 2021","631","","New Todo","","should trim text input","","TodoMVC - React New Todo should trim text input",""
"passed","Tue Sep 07 15:08:33 GMT 2021","Tue Sep 07 15:08:34 GMT 2021","1283","","Routing","","should allow me to display completed items","","TodoMVC - React Routing should allow me to display completed items",""
"passed","Tue Sep 07 15:08:20 GMT 2021","Tue Sep 07 15:08:21 GMT 2021","1711","","Editing","","should trim entered text","","TodoMVC - React Editing should trim entered text",""
"passed","Tue Sep 07 15:08:33 GMT 2021","Tue Sep 07 15:08:34 GMT 2021","1439","","Routing","","should allow me to display all items","","TodoMVC - React Routing should allow me to display all items",""
"passed","Tue Sep 07 15:08:12 GMT 2021","Tue Sep 07 15:08:13 GMT 2021","1367","","Mark all as completed","","should allow me to clear the complete state of all items","","TodoMVC - React Mark all as completed should allow me to clear the complete state of all items",""
"passed","Tue Sep 07 15:08:27 GMT 2021","Tue Sep 07 15:08:27 GMT 2021","782","","Counter","","should display the current number of todo items","","TodoMVC - React Counter should display the current number of todo items",""
"passed","Tue Sep 07 15:08:40 GMT 2021","Tue Sep 07 15:08:40 GMT 2021","351","","Contrast","","has good contrast when empty","","TodoMVC - React Contrast has good contrast when empty",""
"passed","Tue Sep 07 15:08:55 GMT 2021","Tue Sep 07 15:08:55 GMT 2021","201","","When page is initially opened","","should display the help text ""Double-click to edit a todo"", ""Created by petehunt"", ""Part of TodoMVC""","","todo page When page is initially opened should display the help text ""Double-click to edit a todo"", ""Created by petehunt"", ""Part of TodoMVC""",""
"passed","Tue Sep 07 15:08:16 GMT 2021","Tue Sep 07 15:08:17 GMT 2021","1634","","Item","","should allow me to edit an item","","TodoMVC - React Item should allow me to edit an item",""
