"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Sep 06 10:44:27 GMT 2021","Mon Sep 06 10:44:29 GMT 2021","2351","","Editing","","should trim entered text","","TodoMVC - React Editing should trim entered text",""
"passed","Mon Sep 06 10:44:53 GMT 2021","Mon Sep 06 10:44:53 GMT 2021","982","","Contrast","","has good contrast with several todos","","TodoMVC - React Contrast has good contrast with several todos",""
"passed","Mon Sep 06 10:44:11 GMT 2021","Mon Sep 06 10:44:11 GMT 2021","288","","No Todos","","should hide #main and #footer","","TodoMVC - React No Todos should hide #main and #footer",""
"passed","Mon Sep 06 10:44:27 GMT 2021","Mon Sep 06 10:44:29 GMT 2021","2208","","Editing","","should save edits on blur","","TodoMVC - React Editing should save edits on blur",""
"passed","Mon Sep 06 10:44:23 GMT 2021","Mon Sep 06 10:44:25 GMT 2021","2099","","Item","","should allow me to edit an item","","TodoMVC - React Item should allow me to edit an item",""
"passed","Mon Sep 06 10:44:44 GMT 2021","Mon Sep 06 10:44:45 GMT 2021","1666","","Routing","","should allow me to display completed items","","TodoMVC - React Routing should allow me to display completed items",""
"passed","Mon Sep 06 10:44:17 GMT 2021","Mon Sep 06 10:44:18 GMT 2021","1592","","Mark all as completed","","should allow me to mark all items as completed","","TodoMVC - React Mark all as completed should allow me to mark all items as completed",""
"passed","Mon Sep 06 10:45:11 GMT 2021","Mon Sep 06 10:45:11 GMT 2021","697","","todo creation field","","should have the placeholder text ""What needs to be done?""","","todo creation field should have the placeholder text ""What needs to be done?""",""
"passed","Mon Sep 06 10:44:17 GMT 2021","Mon Sep 06 10:44:18 GMT 2021","1856","","Mark all as completed","","should allow me to clear the complete state of all items","","TodoMVC - React Mark all as completed should allow me to clear the complete state of all items",""
"passed","Mon Sep 06 10:44:38 GMT 2021","Mon Sep 06 10:44:39 GMT 2021","1645","","Clear completed button","","should remove completed items when clicked","","TodoMVC - React Clear completed button should remove completed items when clicked",""
"passed","Mon Sep 06 10:44:12 GMT 2021","Mon Sep 06 10:44:12 GMT 2021","648","","New Todo","","should clear text input field when an item is added","","TodoMVC - React New Todo should clear text input field when an item is added",""
"passed","Mon Sep 06 10:44:12 GMT 2021","Mon Sep 06 10:44:12 GMT 2021","929","","New Todo","","adds items","","TodoMVC - React New Todo adds items",""
"passed","Mon Sep 06 10:44:11 GMT 2021","Mon Sep 06 10:44:11 GMT 2021","411","","When page is initially opened","","should focus on the todo input field","","TodoMVC - React When page is initially opened should focus on the todo input field",""
"passed","Mon Sep 06 10:44:12 GMT 2021","Mon Sep 06 10:44:13 GMT 2021","1090","","New Todo","","should allow me to add todo items","","TodoMVC - React New Todo should allow me to add todo items",""
"passed","Mon Sep 06 10:44:23 GMT 2021","Mon Sep 06 10:44:24 GMT 2021","1295","","Item","","should allow me to mark items as complete","","TodoMVC - React Item should allow me to mark items as complete",""
