"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Sep 08 10:22:22 GMT 2021","Wed Sep 08 10:22:23 GMT 2021","1133","","Item","","should allow me to mark items as complete","","TodoMVC - React Item should allow me to mark items as complete",""
"passed","Wed Sep 08 10:22:42 GMT 2021","Wed Sep 08 10:22:43 GMT 2021","1260","","Routing","","should allow me to display completed items","","TodoMVC - React Routing should allow me to display completed items",""
"passed","Wed Sep 08 10:22:42 GMT 2021","Wed Sep 08 10:22:43 GMT 2021","1269","","Routing","","should allow me to display active items","","TodoMVC - React Routing should allow me to display active items",""
"passed","Wed Sep 08 10:22:37 GMT 2021","Wed Sep 08 10:22:38 GMT 2021","1423","","Clear completed button","","should display the correct text","","TodoMVC - React Clear completed button should display the correct text",""
"passed","Wed Sep 08 10:22:27 GMT 2021","Wed Sep 08 10:22:28 GMT 2021","1379","","Editing","","should hide other controls when editing","","TodoMVC - React Editing should hide other controls when editing",""
"passed","Wed Sep 08 10:23:04 GMT 2021","Wed Sep 08 10:23:04 GMT 2021","252","","When page is initially opened","","should have the heading ""todos""","","todo page When page is initially opened should have the heading ""todos""",""
"passed","Wed Sep 08 10:22:12 GMT 2021","Wed Sep 08 10:22:12 GMT 2021","282","","When page is initially opened","","should focus on the todo input field","","TodoMVC - React When page is initially opened should focus on the todo input field",""
"passed","Wed Sep 08 10:23:04 GMT 2021","Wed Sep 08 10:23:04 GMT 2021","210","","When page is initially opened","","should display the help text ""Double-click to edit a todo"", ""Created by petehunt"", ""Part of TodoMVC""","","todo page When page is initially opened should display the help text ""Double-click to edit a todo"", ""Created by petehunt"", ""Part of TodoMVC""",""
"passed","Wed Sep 08 10:22:11 GMT 2021","Wed Sep 08 10:22:11 GMT 2021","872","","TodoMVC - React","","adds 2 todos","","TodoMVC - React adds 2 todos",""
"passed","Wed Sep 08 10:22:37 GMT 2021","Wed Sep 08 10:22:38 GMT 2021","1466","","Clear completed button","","should remove completed items when clicked","","TodoMVC - React Clear completed button should remove completed items when clicked",""
"passed","Wed Sep 08 10:22:27 GMT 2021","Wed Sep 08 10:22:28 GMT 2021","1942","","Editing","","should trim entered text","","TodoMVC - React Editing should trim entered text",""
"passed","Wed Sep 08 10:22:06 GMT 2021","Wed Sep 08 10:22:06 GMT 2021","697","","Adding a todo item","","displays the item as as a todo","","Adding a todo item displays the item as as a todo",""
"passed","Wed Sep 08 10:22:22 GMT 2021","Wed Sep 08 10:22:24 GMT 2021","2097","","Item","","should allow me to edit an item","","TodoMVC - React Item should allow me to edit an item",""
"passed","Wed Sep 08 10:22:22 GMT 2021","Wed Sep 08 10:22:23 GMT 2021","1180","","Item","","should allow me to un-mark items as complete","","TodoMVC - React Item should allow me to un-mark items as complete",""
