"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Sep 22 13:55:11 GMT 2021","Wed Sep 22 13:55:11 GMT 2021","448","","todo creation field","","","","should have the placeholder text ""What needs to be done?""",""
"passed","Wed Sep 22 13:54:53 GMT 2021","Wed Sep 22 13:54:55 GMT 2021","1719","TodoMVC - React","Routing","","","","should respect the back button",""
"passed","Wed Sep 22 13:54:59 GMT 2021","Wed Sep 22 13:54:59 GMT 2021","445","TodoMVC - React","Contrast","","","","has good contrast when empty",""
"passed","Wed Sep 22 13:54:33 GMT 2021","Wed Sep 22 13:54:34 GMT 2021","1212","TodoMVC - React","Item","","","","should allow me to mark items as complete",""
"passed","Wed Sep 22 13:54:31 GMT 2021","Wed Sep 22 13:54:33 GMT 2021","1448","TodoMVC - React","Mark all as completed","","","","complete all checkbox should update state when items are completed / cleared",""
"passed","Wed Sep 22 13:54:51 GMT 2021","Wed Sep 22 13:54:53 GMT 2021","1475","TodoMVC - React","Routing","","","","should allow me to display active items",""
"passed","Wed Sep 22 13:55:22 GMT 2021","Wed Sep 22 13:55:23 GMT 2021","766","todo page","New Todo","","","","should show #main and #footer when items added",""
"passed","Wed Sep 22 13:54:59 GMT 2021","Wed Sep 22 13:55:00 GMT 2021","1041","TodoMVC - React","Contrast","","","","has good contrast with several todos",""
"passed","Wed Sep 22 13:55:20 GMT 2021","Wed Sep 22 13:55:21 GMT 2021","1214","todo page","New Todo","","","","should append new items to the bottom of the list",""
"passed","Wed Sep 22 13:54:42 GMT 2021","Wed Sep 22 13:54:43 GMT 2021","1454","TodoMVC - React","Editing","","","","should remove the item if an empty text string was entered",""
"passed","Wed Sep 22 13:54:35 GMT 2021","Wed Sep 22 13:54:37 GMT 2021","1895","TodoMVC - React","Item","","","","should allow me to edit an item",""
"passed","Wed Sep 22 13:55:16 GMT 2021","Wed Sep 22 13:55:16 GMT 2021","393","todo page","When page is initially opened","","","","should have the heading ""todos""",""
"passed","Wed Sep 22 13:54:43 GMT 2021","Wed Sep 22 13:54:45 GMT 2021","1632","TodoMVC - React","Editing","","","","should cancel edits on escape",""
"passed","Wed Sep 22 13:54:46 GMT 2021","Wed Sep 22 13:54:47 GMT 2021","1383","TodoMVC - React","Clear completed button","","","","should display the correct text",""
"passed","Wed Sep 22 13:54:38 GMT 2021","Wed Sep 22 13:54:40 GMT 2021","1722","TodoMVC - React","Editing","","","","should save edits on blur",""
"passed","Wed Sep 22 13:54:22 GMT 2021","Wed Sep 22 13:54:23 GMT 2021","769","","Adding a todo item","","","","displays the item as as a todo",""
"passed","Wed Sep 22 13:54:40 GMT 2021","Wed Sep 22 13:54:42 GMT 2021","1867","TodoMVC - React","Editing","","","","should trim entered text",""
"passed","Wed Sep 22 13:55:17 GMT 2021","Wed Sep 22 13:55:18 GMT 2021","976","todo page","New Todo","","","","should allow me to add todo items",""
"passed","Wed Sep 22 13:54:30 GMT 2021","Wed Sep 22 13:54:31 GMT 2021","1399","TodoMVC - React","Mark all as completed","","","","should allow me to clear the complete state of all items",""
"passed","Wed Sep 22 13:54:55 GMT 2021","Wed Sep 22 13:54:56 GMT 2021","1396","TodoMVC - React","Routing","","","","should allow me to display completed items",""
"passed","Wed Sep 22 13:54:34 GMT 2021","Wed Sep 22 13:54:35 GMT 2021","1132","TodoMVC - React","Item","","","","should allow me to un-mark items as complete",""
"passed","Wed Sep 22 13:55:17 GMT 2021","Wed Sep 22 13:55:17 GMT 2021","264","todo page","No Todos","","","","should hide #main and #footer",""
"passed","Wed Sep 22 13:54:47 GMT 2021","Wed Sep 22 13:54:49 GMT 2021","1415","TodoMVC - React","Clear completed button","","","","should remove completed items when clicked",""
