"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Sep 15 10:42:15 GMT 2021","Wed Sep 15 10:42:15 GMT 2021","599","","New Todo","","should show #main and #footer when items added","","TodoMVC - React New Todo should show #main and #footer when items added",""
"passed","Wed Sep 15 10:42:36 GMT 2021","Wed Sep 15 10:42:37 GMT 2021","1309","","Clear completed button","","should remove completed items when clicked","","TodoMVC - React Clear completed button should remove completed items when clicked",""
"passed","Wed Sep 15 10:42:15 GMT 2021","Wed Sep 15 10:42:15 GMT 2021","315","","When page is initially opened","","should focus on the todo input field","","TodoMVC - React When page is initially opened should focus on the todo input field",""
"passed","Wed Sep 15 10:42:41 GMT 2021","Wed Sep 15 10:42:42 GMT 2021","1298","","Routing","","should allow me to display active items","","TodoMVC - React Routing should allow me to display active items",""
"passed","Wed Sep 15 10:42:28 GMT 2021","Wed Sep 15 10:42:29 GMT 2021","1372","","Editing","","should remove the item if an empty text string was entered","","TodoMVC - React Editing should remove the item if an empty text string was entered",""
"passed","Wed Sep 15 10:42:20 GMT 2021","Wed Sep 15 10:42:21 GMT 2021","1390","","Mark all as completed","","complete all checkbox should update state when items are completed / cleared","","TodoMVC - React Mark all as completed complete all checkbox should update state when items are completed / cleared",""
"passed","Wed Sep 15 10:42:40 GMT 2021","Wed Sep 15 10:42:41 GMT 2021","1078","","Persistence","","should persist its data","","TodoMVC - React Persistence should persist its data",""
"passed","Wed Sep 15 10:42:15 GMT 2021","Wed Sep 15 10:42:15 GMT 2021","986","","New Todo","","should allow me to add todo items","","TodoMVC - React New Todo should allow me to add todo items",""
"passed","Wed Sep 15 10:42:36 GMT 2021","Wed Sep 15 10:42:37 GMT 2021","1262","","Clear completed button","","should be hidden when there are no items that are completed","","TodoMVC - React Clear completed button should be hidden when there are no items that are completed",""
"passed","Wed Sep 15 10:42:48 GMT 2021","Wed Sep 15 10:42:48 GMT 2021","922","","Contrast","","has good contrast with several todos","","TodoMVC - React Contrast has good contrast with several todos",""
"passed","Wed Sep 15 10:42:28 GMT 2021","Wed Sep 15 10:42:29 GMT 2021","1428","","Editing","","should cancel edits on escape","","TodoMVC - React Editing should cancel edits on escape",""
"passed","Wed Sep 15 10:42:35 GMT 2021","Wed Sep 15 10:42:35 GMT 2021","784","","Counter","","should display the current number of todo items","","TodoMVC - React Counter should display the current number of todo items",""
"passed","Wed Sep 15 10:42:41 GMT 2021","Wed Sep 15 10:42:42 GMT 2021","1274","","Routing","","should allow me to display completed items","","TodoMVC - React Routing should allow me to display completed items",""
"passed","Wed Sep 15 10:43:04 GMT 2021","Wed Sep 15 10:43:04 GMT 2021","217","","When page is initially opened","","should display the help text ""Double-click to edit a todo"", ""Created by petehunt"", ""Part of TodoMVC""","","todo page When page is initially opened should display the help text ""Double-click to edit a todo"", ""Created by petehunt"", ""Part of TodoMVC""",""
"passed","Wed Sep 15 10:42:20 GMT 2021","Wed Sep 15 10:42:21 GMT 2021","1342","","Mark all as completed","","should allow me to mark all items as completed","","TodoMVC - React Mark all as completed should allow me to mark all items as completed",""
"passed","Wed Sep 15 10:42:41 GMT 2021","Wed Sep 15 10:42:42 GMT 2021","1275","","Routing","","should highlight the currently applied filter","","TodoMVC - React Routing should highlight the currently applied filter",""
"passed","Wed Sep 15 10:42:15 GMT 2021","Wed Sep 15 10:42:15 GMT 2021","233","","No Todos","","should hide #main and #footer","","TodoMVC - React No Todos should hide #main and #footer",""
"passed","Wed Sep 15 10:43:04 GMT 2021","Wed Sep 15 10:43:04 GMT 2021","343","","When page is initially opened","","the cursor should have focus on the todo input field","","todo page When page is initially opened the cursor should have focus on the todo input field",""
"passed","Wed Sep 15 10:42:28 GMT 2021","Wed Sep 15 10:42:29 GMT 2021","1568","","Editing","","should save edits on blur","","TodoMVC - React Editing should save edits on blur",""
"passed","Wed Sep 15 10:42:28 GMT 2021","Wed Sep 15 10:42:29 GMT 2021","1742","","Editing","","should trim entered text","","TodoMVC - React Editing should trim entered text",""
"passed","Wed Sep 15 10:43:04 GMT 2021","Wed Sep 15 10:43:04 GMT 2021","272","","When page is initially opened","","should have the heading ""todos""","","todo page When page is initially opened should have the heading ""todos""",""
"passed","Wed Sep 15 10:42:20 GMT 2021","Wed Sep 15 10:42:21 GMT 2021","1326","","Mark all as completed","","should allow me to clear the complete state of all items","","TodoMVC - React Mark all as completed should allow me to clear the complete state of all items",""
"passed","Wed Sep 15 10:42:41 GMT 2021","Wed Sep 15 10:42:42 GMT 2021","1458","","Routing","","should allow me to display all items","","TodoMVC - React Routing should allow me to display all items",""
"passed","Wed Sep 15 10:43:04 GMT 2021","Wed Sep 15 10:43:04 GMT 2021","339","","When page is initially opened","","should contain the todos creation field","","todo page When page is initially opened should contain the todos creation field",""
"passed","Wed Sep 15 10:42:15 GMT 2021","Wed Sep 15 10:42:15 GMT 2021","642","","New Todo","","should trim text input","","TodoMVC - React New Todo should trim text input",""
"passed","Wed Sep 15 10:42:08 GMT 2021","Wed Sep 15 10:42:08 GMT 2021","685","","Adding a todo item","","displays the item as as a todo","","Adding a todo item displays the item as as a todo",""
"passed","Wed Sep 15 10:42:48 GMT 2021","Wed Sep 15 10:42:48 GMT 2021","378","","Contrast","","has good contrast when empty","","TodoMVC - React Contrast has good contrast when empty",""
"passed","Wed Sep 15 10:43:00 GMT 2021","Wed Sep 15 10:43:00 GMT 2021","434","","todo creation field","","should have the placeholder text ""What needs to be done?""","","todo creation field should have the placeholder text ""What needs to be done?""",""
