"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Sep 22 13:59:32 GMT 2021","Wed Sep 22 13:59:33 GMT 2021","541","","todo creation field","","","","should have the placeholder text ""What needs to be done?""",""
"passed","Wed Sep 22 13:59:03 GMT 2021","Wed Sep 22 13:59:04 GMT 2021","959","TodoMVC - React","Counter","","","","should display the current number of todo items",""
"passed","Wed Sep 22 13:59:38 GMT 2021","Wed Sep 22 13:59:39 GMT 2021","461","todo page","When page is initially opened","","","","should contain the todos creation field",""
"passed","Wed Sep 22 13:59:39 GMT 2021","Wed Sep 22 13:59:39 GMT 2021","388","todo page","No Todos","","","","should hide #main and #footer",""
"passed","Wed Sep 22 13:59:42 GMT 2021","Wed Sep 22 13:59:44 GMT 2021","1287","todo page","New Todo","","","","should append new items to the bottom of the list",""
"passed","Wed Sep 22 13:59:44 GMT 2021","Wed Sep 22 13:59:45 GMT 2021","824","todo page","New Todo","","","","should show #main and #footer when items added",""
"passed","Wed Sep 22 13:58:53 GMT 2021","Wed Sep 22 13:58:55 GMT 2021","1860","TodoMVC - React","Item","","","","should allow me to edit an item",""
"passed","Wed Sep 22 13:59:06 GMT 2021","Wed Sep 22 13:59:07 GMT 2021","1600","TodoMVC - React","Clear completed button","","","","should remove completed items when clicked",""
"passed","Wed Sep 22 13:59:18 GMT 2021","Wed Sep 22 13:59:19 GMT 2021","516","TodoMVC - React","Contrast","","","","has good contrast when empty",""
"passed","Wed Sep 22 13:59:01 GMT 2021","Wed Sep 22 13:59:03 GMT 2021","1628","TodoMVC - React","Editing","","","","should cancel edits on escape",""
"passed","Wed Sep 22 13:59:39 GMT 2021","Wed Sep 22 13:59:41 GMT 2021","1170","todo page","New Todo","","","","should allow me to add todo items",""
"passed","Wed Sep 22 13:59:39 GMT 2021","Wed Sep 22 13:59:39 GMT 2021","299","todo page","When page is initially opened","","","","should display the help text ""Double-click to edit a todo"", ""Created by petehunt"", ""Part of TodoMVC""",""
"passed","Wed Sep 22 13:59:00 GMT 2021","Wed Sep 22 13:59:01 GMT 2021","1698","TodoMVC - React","Editing","","","","should remove the item if an empty text string was entered",""
"passed","Wed Sep 22 13:59:10 GMT 2021","Wed Sep 22 13:59:12 GMT 2021","1585","TodoMVC - React","Routing","","","","should allow me to display active items",""
"passed","Wed Sep 22 13:58:47 GMT 2021","Wed Sep 22 13:58:48 GMT 2021","1549","TodoMVC - React","Mark all as completed","","","","should allow me to clear the complete state of all items",""
"passed","Wed Sep 22 13:59:12 GMT 2021","Wed Sep 22 13:59:13 GMT 2021","1785","TodoMVC - React","Routing","","","","should respect the back button",""
"passed","Wed Sep 22 13:59:42 GMT 2021","Wed Sep 22 13:59:42 GMT 2021","738","todo page","New Todo","","","","should clear text input field when an item is added",""
"passed","Wed Sep 22 13:59:38 GMT 2021","Wed Sep 22 13:59:38 GMT 2021","399","todo page","When page is initially opened","","","","should have the heading ""todos""",""
"passed","Wed Sep 22 13:59:44 GMT 2021","Wed Sep 22 13:59:44 GMT 2021","872","todo page","New Todo","","","","should trim text input",""
"passed","Wed Sep 22 13:58:50 GMT 2021","Wed Sep 22 13:58:51 GMT 2021","1369","TodoMVC - React","Item","","","","should allow me to mark items as complete",""
"passed","Wed Sep 22 13:58:48 GMT 2021","Wed Sep 22 13:58:50 GMT 2021","1591","TodoMVC - React","Mark all as completed","","","","complete all checkbox should update state when items are completed / cleared",""
"passed","Wed Sep 22 13:58:55 GMT 2021","Wed Sep 22 13:58:56 GMT 2021","1434","TodoMVC - React","Editing","","","","should hide other controls when editing",""
"passed","Wed Sep 22 13:59:14 GMT 2021","Wed Sep 22 13:59:15 GMT 2021","1467","TodoMVC - React","Routing","","","","should allow me to display completed items",""
