"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Sep 15 12:26:30 GMT 2021","Wed Sep 15 12:26:31 GMT 2021","1373","","Clear completed button","","should be hidden when there are no items that are completed","","TodoMVC - React Clear completed button should be hidden when there are no items that are completed",""
"passed","Wed Sep 15 12:26:04 GMT 2021","Wed Sep 15 12:26:05 GMT 2021","1263","","TodoMVC - React","","adds 2 todos","","TodoMVC - React adds 2 todos",""
"passed","Wed Sep 15 12:26:30 GMT 2021","Wed Sep 15 12:26:31 GMT 2021","1314","","Clear completed button","","should display the correct text","","TodoMVC - React Clear completed button should display the correct text",""
"passed","Wed Sep 15 12:26:06 GMT 2021","Wed Sep 15 12:26:07 GMT 2021","1311","","New Todo","","should append new items to the bottom of the list","","TodoMVC - React New Todo should append new items to the bottom of the list",""
"passed","Wed Sep 15 12:27:02 GMT 2021","Wed Sep 15 12:27:02 GMT 2021","313","","When page is initially opened","","should display the help text ""Double-click to edit a todo"", ""Created by petehunt"", ""Part of TodoMVC""","","todo page When page is initially opened should display the help text ""Double-click to edit a todo"", ""Created by petehunt"", ""Part of TodoMVC""",""
"passed","Wed Sep 15 12:26:30 GMT 2021","Wed Sep 15 12:26:31 GMT 2021","1349","","Clear completed button","","should remove completed items when clicked","","TodoMVC - React Clear completed button should remove completed items when clicked",""
"passed","Wed Sep 15 12:26:06 GMT 2021","Wed Sep 15 12:26:07 GMT 2021","1249","","New Todo","","should allow me to add todo items","","TodoMVC - React New Todo should allow me to add todo items",""
"passed","Wed Sep 15 12:26:17 GMT 2021","Wed Sep 15 12:26:18 GMT 2021","1059","","Item","","should allow me to un-mark items as complete","","TodoMVC - React Item should allow me to un-mark items as complete",""
"passed","Wed Sep 15 12:26:58 GMT 2021","Wed Sep 15 12:26:58 GMT 2021","429","","todo creation field","","should have the placeholder text ""What needs to be done?""","","todo creation field should have the placeholder text ""What needs to be done?""",""
"passed","Wed Sep 15 12:26:12 GMT 2021","Wed Sep 15 12:26:13 GMT 2021","1470","","Mark all as completed","","should allow me to mark all items as completed","","TodoMVC - React Mark all as completed should allow me to mark all items as completed",""
"passed","Wed Sep 15 12:26:35 GMT 2021","Wed Sep 15 12:26:36 GMT 2021","1407","","Routing","","should allow me to display active items","","TodoMVC - React Routing should allow me to display active items",""
"passed","Wed Sep 15 12:26:34 GMT 2021","Wed Sep 15 12:26:35 GMT 2021","1304","","Persistence","","should persist its data","","TodoMVC - React Persistence should persist its data",""
"passed","Wed Sep 15 12:27:02 GMT 2021","Wed Sep 15 12:27:02 GMT 2021","332","","When page is initially opened","","should contain the todos creation field","","todo page When page is initially opened should contain the todos creation field",""
"passed","Wed Sep 15 12:26:12 GMT 2021","Wed Sep 15 12:26:13 GMT 2021","1459","","Mark all as completed","","should allow me to clear the complete state of all items","","TodoMVC - React Mark all as completed should allow me to clear the complete state of all items",""
"passed","Wed Sep 15 12:26:17 GMT 2021","Wed Sep 15 12:26:18 GMT 2021","1840","","Item","","should allow me to edit an item","","TodoMVC - React Item should allow me to edit an item",""
"passed","Wed Sep 15 12:26:35 GMT 2021","Wed Sep 15 12:26:36 GMT 2021","1545","","Routing","","should allow me to display all items","","TodoMVC - React Routing should allow me to display all items",""
